id,raw_image_filepath,scored_image_filepath,sorted_image_filepath,cpc_filepath,scored_image_width,scored_image_height,scored_image_timestamp,raw_image_timestamp,cpc_content
PB103605,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103605.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103605.JPG,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103605.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103605.cpc,4000,3000,2023:11:10 14:54:20,2023:11:10 14:54:20,"""C:\CPCe_41_inst\OMLC_code-7CAT.txt"",""C:\Users\rapha\Documents\SHORE\C30\SHINE-1739(SanDiegoA)\SCORED\PB103605.JPG"",60000,45000,19632,14733
0,44981.68
60012.22,44981.68
60012.22,0
0,0
10
469,27892
31494,19098
34308,19327
2300,13718
43938,14694
27280,20409
27158,34100
25612,3075
47314,10529
37001,35205
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""HC"",""Notes"",""""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"
PB103606,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103606.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103606.JPG,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103606.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103606.cpc,4000,3000,2023:11:10 14:55:24,2023:11:10 14:55:24,"""C:\CPCe_41_inst\OMLC_code-7CAT.txt"",""C:\Users\rapha\Documents\SHORE\C30\SHINE-1739(SanDiegoA)\SCORED\PB103606.JPG"",60000,45000,19636,14729
0,44993.89
60000,44993.89
60000,0
0,0
10
48385,4349
47280,6078
47986,17351
17892,40376
21221,22550
36350,29700
37380,42032
2001,42115
193,30230
49202,20290
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"
PB103607,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103607.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103607.JPG,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103607.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103607.cpc,4000,3000,2023:11:10 14:56:32,2023:11:10 14:56:32,"""C:\CPCe_41_inst\OMLC_code-7CAT.txt"",""C:\Users\rapha\Documents\SHORE\C30\SHINE-1739(SanDiegoA)\SCORED\PB103607.JPG"",60000,45000,19640,14725
0,45006.11
59987.78,45006.11
59987.78,0
0,0
10
54427,34289
56353,38964
59561,26736
59831,20152
35582,30511
44697,26909
57108,37462
6302,35839
26064,5347
34709,5086
""A"",""AA"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"
PB103608,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103608.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103608.JPG,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103608.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103608.cpc,4000,3000,2023:11:10 14:57:29,2023:11:10 14:57:29,"""C:\CPCe_41_inst\OMLC_code-7CAT.txt"",""C:\Users\rapha\Documents\SHORE\C30\SHINE-1739(SanDiegoA)\SCORED\PB103608.JPG"",60000,45000,19644,14721
0,45018.34
59975.56,45018.34
59975.56,0
0,0
10
13002,14075
26173,26945
13486,14756
30892,15524
30692,8681
5416,41703
26780,41192
18011,3487
34440,37552
30347,16015
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""TWB"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"
PB103609,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103609.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103609.JPG,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103609.JPG,C-30\SHINE-1739(SanDiegoA)\SCORED\PB103609.cpc,4000,3000,2023:11:10 14:58:46,2023:11:10 14:58:46,"""C:\CPCe_41_inst\OMLC_code-7CAT.txt"",""C:\Users\rapha\Documents\SHORE\C30\SHINE-1739(SanDiegoA)\SCORED\PB103609.JPG"",60000,45000,19633,14732
0,44984.73
60009.17,44984.73
60009.17,0
0,0
10
37848,32389
21446,8629
53076,7560
18652,34135
32380,25050
57161,29755
47973,18505
15115,26373
29399,31924
55561,43231
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"" ""
"
PB103610,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103610.JPG,,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103610.JPG,,4000,3000,2023:11:10 14:59:39,2023:11:10 14:59:39,
PB103611,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103611.JPG,,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103611.JPG,,4000,3000,2023:11:10 15:00:52,2023:11:10 15:00:52,
PB103612,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103612.JPG,,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103612.JPG,,4000,3000,2023:11:10 15:01:42,2023:11:10 15:01:42,
PB103613,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103613.JPG,,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103613.JPG,,4000,3000,2023:11:10 15:02:52,2023:11:10 15:02:52,
PB103614,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103614.JPG,,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103614.JPG,,4000,3000,2023:11:10 15:04:00,2023:11:10 15:04:00,
PB103615,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103615.JPG,,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103615.JPG,,4000,3000,2023:11:10 15:04:43,2023:11:10 15:04:43,
PB103616,C-30\SHINE-1739(SanDiegoA)\RAW\Olympus TG6 CBRACT 2_02\PB103616.JPG,,C-30\SHINE-1739(SanDiegoA)\SORTED\2\PB103616.JPG,,4000,3000,2023:11:10 15:04:45,2023:11:10 15:04:45,
PB110319,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110319.JPG,,,,,,,2023:11:11 14:15:30,
PB110320,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110320.JPG,,,,,,,2023:11:11 14:15:33,
PB110321,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110321.JPG,,,,,,,2023:11:11 14:15:38,
PB110322,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110322.JPG,,,,,,,2023:11:11 14:15:42,
PB110323,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110323.JPG,,,,,,,2023:11:11 14:15:48,
PB110324,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110324.JPG,,,,,,,2023:11:11 14:15:52,
PB110325,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110325.JPG,,,,,,,2023:11:11 14:15:57,
PB110326,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110326.JPG,,,,,,,2023:11:11 14:16:01,
PB110327,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110327.JPG,,,,,,,2023:11:11 14:16:06,
PB110328,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110328.JPG,,,,,,,2023:11:11 14:16:09,
PB110329,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110329.JPG,,,,,,,2023:11:11 14:16:14,
PB110330,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110330.JPG,,,,,,,2023:11:11 14:16:17,
PB110331,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110331.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110331.JPG,,4000,3000,2023:11:11 14:18:00,2023:11:11 14:18:00,
PB110332,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110332.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110332.JPG,,4000,3000,2023:11:11 14:18:05,2023:11:11 14:18:05,
PB110333,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110333.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110333.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110333.cpc,4000,3000,2023:11:11 14:23:03,2023:11:11 14:23:03,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110333.JPG"",60000,45000,19437,14578
13838.56,39588.77
47738.85,39588.77
47738.85,5689.052
13838.56,5689.052
10
42846,28911
26961,35840
41668,27027
17742,24318
24642,17028
42503,34164
36909,28893
42472,38202
43318,36249
46797,18307
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110334,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110334.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110334.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110334.cpc,4000,3000,2023:11:11 14:24:03,2023:11:11 14:24:03,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110334.JPG"",60000,45000,19437,14578
13634.82,39974.62
48584.66,39974.62
48584.66,5025.381
13634.82,5025.381
10
14651,36152
30425,25563
39831,26284
18339,16021
43289,8879
33435,34525
21698,27778
14988,15831
14913,23689
21002,35501
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110335,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110335.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110335.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110335.cpc,4000,3000,2023:11:11 14:24:49,2023:11:11 14:24:49,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110335.JPG"",60000,45000,19437,14578
13844.73,39721.5
48195.71,39721.5
48195.71,5371.107
13844.73,5371.107
10
47303,37615
34482,38393
38240,37849
26925,7197
28630,17888
36151,29449
31044,28554
43541,31703
39810,19051
38054,10539
""A"",""OTL"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""OTL"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110336,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110336.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110336.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110336.cpc,4000,3000,2023:11:11 14:25:31,2023:11:11 14:25:31,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110336.JPG"",60000,45000,19437,14578
13286,39956.1
48103.1,39956.1
48103.1,5139.594
13286,5139.594
10
44700,36518
39326,13875
38775,19864
26985,23307
42114,10841
15875,31452
16685,22534
42502,8875
22785,19672
20110,28164
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""SW"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110337,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110337.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110337.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110337.cpc,4000,3000,2023:11:11 14:26:23,2023:11:11 14:26:23,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110337.JPG"",60000,45000,19437,14578
14029.94,39536.29
48380.93,39536.29
48380.93,5185.896
14029.94,5185.896
10
18572,36609
38972,5870
16546,29786
32599,19639
38807,24826
29529,15373
40800,36340
32384,7912
33323,17129
18519,22800
""A"",""AA"",""Notes"",""""
""B"",""AB"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AB"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110338,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110338.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110338.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110338.cpc,4000,3000,2023:11:11 14:27:10,2023:11:11 14:27:10,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110338.JPG"",60000,45000,19437,14578
13634.82,39977.71
48590.83,39977.71
48590.83,5022.294
13634.82,5022.294
10
45955,19552
16894,30369
37459,6927
20273,38687
22959,13211
29479,6696
28786,32811
25168,6874
25995,20948
38891,9505
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AB"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110339,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110339.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110339.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110339.cpc,4000,3000,2023:11:11 14:27:57,2023:11:11 14:27:57,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110339.JPG"",60000,45000,19437,14578
13431.08,40409.86
48235.84,40409.86
48235.84,5605.707
13431.08,5605.707
10
43415,38684
23838,21970
26572,30025
16613,13412
42927,9697
33859,19450
28185,19437
44975,10197
44663,33627
14198,28993
""A"",""TWB"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110340,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110340.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110340.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110340.cpc,4000,3000,2023:11:11 14:28:37,2023:11:11 14:28:37,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110340.JPG"",60000,45000,19437,14578
13264.39,39928.32
48214.23,39928.32
48214.23,4979.078
13264.39,4979.078
10
19430,29620
34224,20275
35161,37081
20448,8265
47453,14209
39257,22463
39615,13682
37980,24258
39943,9485
14609,33148
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""OTL"",""Notes"",""""
""E"",""OTL"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110341,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110341.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110341.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110341.cpc,4000,3000,2023:11:11 14:29:28,2023:11:11 14:29:28,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110341.JPG"",60000,45000,19437,14578
13727.43,40067.22
48680.35,40067.22
48680.35,5114.899
13727.43,5114.899
10
41117,8135
16198,6729
38005,39732
40067,14240
44454,27612
15610,5252
44054,5945
26823,18898
28386,33450
35948,16988
""A"",""HC"",""Notes"",""""
""B"",""AB"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""TWB"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AB"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110342,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110342.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110342.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110342.cpc,4000,3000,2023:11:11 14:30:12,2023:11:11 14:30:12,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110342.JPG"",60000,45000,19437,14578
13835.47,39403.55
47738.85,39403.55
47738.85,5500.755
13835.47,5500.755
10
44100,14332
42115,33987
27610,14494
40943,11659
24711,22631
26192,11571
15772,38435
39101,19045
21738,31514
23317,14652
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AB"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110343,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110343.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110343.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110343.cpc,4000,3000,2023:11:11 14:31:56,2023:11:11 14:31:56,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110343.JPG"",60000,45000,19437,14578
13733.6,40156.74
49137.21,40156.74
49137.21,4753.738
13733.6,4753.738
10
23519,35744
36137,37430
45259,23193
49001,5462
25808,38124
16014,15176
26848,7308
44449,26775
40416,29453
24770,38680
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""SW"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""SW"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
PB110344,C-30\SHINE-1740(CLUBHOUSE A)(F)\RAW\Olympus TG6 CBRACT 2_01\PB110344.JPG,,C-30\SHINE-1740(CLUBHOUSE A)(F)\SORTED\2\PB110344.JPG,C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110344.cpc,4000,3000,2023:11:11 14:33:03,2023:11:11 14:33:03,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""d:\CS_MONITORING_NOV2023\C-30\SHINE-1740(CLUBHOUSE A)(F)\SCORED\PB110344.JPG"",60000,45000,19437,14578
14415.8,39841.88
48914.96,39841.88
48914.96,5343.326
14415.8,5343.326
10
22065,32546
19292,19734
32514,8961
35277,33840
31442,35926
23720,16815
38503,23056
32446,32690
18710,16869
37812,13782
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE""
""""
""""
""""
""Clubhouse A""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""11/11/2023""
""""
""""
""""
""""
""11/17/2023""
""""
"
